Female,DeerYear,ReprodStatus,Calf,Fecundity,SeenInRut,Age
MUR85,1985,Naïve,,0,0,0
MUR85,1986,Naïve,,0,0,1
MUR85,1987,Naïve,,0,-1,2
MUR85,1988,Naïve,,0,-1,3
MUR85,1989,Naïve,BRG89,1,-1,4
MUR85,1990,Winter yeld,BRG90,1,-1,5
MUR85,1991,Milk,,0,-1,6
MUR85,1992,True yeld,BRG92,1,-1,7
MUR85,1993,Milk,,0,-1,8
MUR85,1994,True yeld,BRG94,1,-1,9
MUR85,1995,Milk,BRG95,1,-1,10
MUR85,1996,Milk,BRG96,1,-1,11
MUR85,1997,Milk,,0,-1,12
MUR85,1998,True yeld,BRG98,1,-1,13
MUS77,1977,Naïve,,0,0,0
MUS77,1978,Naïve,,0,0,1
MUS77,1979,Naïve,,0,-1,2
MUS77,1980,Naïve,,0,-1,3
MUS77,1981,Naïve,TUR81,1,-1,4
MUS77,1982,Milk,,0,-1,5
MUS77,1983,True yeld,TUR83,1,-1,6
MUS77,1984,Milk,,0,-1,7
MUS77,1985,True yeld,TUR85,1,-1,8
MUS77,1986,Milk,,0,-1,9
MUS77,1987,True yeld,TUR87,1,-1,10
MUS77,1988,Milk,,0,-1,11
MUS77,1989,True yeld,TUR89,1,-1,12
MUS77,1990,Milk,,0,-1,13
MUS77,1991,True yeld,,0,-1,14
MUS77,1992,True yeld,TUR92,1,-1,15
MUS81,1981,Naïve,,0,0,0
MUS81,1982,Naïve,,0,0,1
MUS81,1983,Naïve,,0,-1,2
MUS81,1984,Naïve,PEP84,1,-1,3
MUS81,1985,Summer yeld,PEP85,1,-1,4
MUS81,1986,Milk,PEP86,1,-1,5
MUS81,1987,Milk,,0,-1,6
MUS81,1988,True yeld,PEP88,1,-1,7
MUS81,1989,Milk,,0,-1,8
MUS81,1990,True yeld,PEP90,1,-1,9
MUS81,1991,Milk,PEP91,1,-1,10
MUS81,1992,Milk,,0,-1,11
MUS81,1993,True yeld,PEP93,1,-1,12
MUS81,1994,Milk,PEP94,1,-1,13
MUS81,1995,Winter yeld,PEP95,1,-1,14
MUS81,1996,Milk,,0,-1,15
MUS81,1997,True yeld,PEP97,1,-1,16
MUS81,1998,Summer yeld,,0,-1,17
MUS81,1999,True yeld,PEP99,1,-1,18
MUS81,2000,Summer yeld,,0,0,19
MUS84,1984,Naïve,,0,0,0
MUS84,1985,Naïve,,0,0,1
MUS84,1986,Naïve,,0,-1,2
MUS84,1987,Naïve,,0,-1,3
MUS84,1988,Naïve,VIN88,1,-1,4
MUS84,1989,Milk,,0,-1,5
MUS84,1990,True yeld,,0,-1,6
MUS84,1991,True yeld,VIN91,1,-1,7
MUS84,1992,Milk,,0,-1,8
MUS84,1993,True yeld,VIN93,1,-1,9
MUS84,1994,Milk,,0,-1,10
MUS84,1995,True yeld,VIN95,1,-1,11
MUS84,1996,Milk,,0,-1,12
MUS84,1997,True yeld,VIN97,1,-1,13
MUS84,1998,Milk,,0,-1,14
MUS84,1999,True yeld,VIN99,1,-1,15
MUS84,2000,Milk,,0,-1,16
MUS85,1985,Naïve,,0,0,0
MUS85,1986,Naïve,,0,0,1
MUS85,1987,Naïve,,0,-1,2
MUS85,1988,Naïve,,0,-1,3
MUS85,1989,Naïve,PIC89,1,-1,4
MUS85,1990,Summer yeld,PIC90,1,-1,5
MUS85,1991,Milk,PIC91,1,-1,6
MUS85,1992,Milk,,0,-1,7
MUS85,1993,True yeld,PIC93,1,-1,8
MUS85,1994,Milk,PIC94,1,-1,9
MUS85,1995,Milk,,0,-1,10
MUS85,1996,True yeld,PIC96,1,-1,11
MUS85,1997,Milk,,0,-1,12
MUS85,1998,True yeld,PIC98,1,-1,13
MUS85,1999,Milk,,0,-1,14
MUS85,2000,True yeld,PIC00,1,-1,15
MUS85,2001,Milk,,0,0,16
MUS92,1992,Naïve,,0,0,0
MUS92,1993,Naïve,,0,0,1
MUS92,1994,Naïve,,0,-1,2
MYR74,1974,Naïve,,0,0,0
MYR74,1975,Naïve,,0,0,1
MYR74,1976,Naïve,,0,-1,2
MYR74,1977,Naïve,,0,-1,3
MYR74,1978,Naïve,WHO78,1,-1,4
MYR74,1979,Summer yeld,WHO79,1,-1,5
MYR74,1980,Milk,,0,-1,6
MYR74,1981,True yeld,WHO81,1,-1,7
MYR74,1982,Winter yeld,,0,-1,8
MYR74,1983,True yeld,WHO83,1,-1,9
MYR74,1984,Milk,,0,-1,10
MYR74,1985,True yeld,WHO85,1,-1,11
MYR74,1986,Winter yeld,,0,-1,12
MYR74,1987,True yeld,WHO87,1,-1,13
MYR74,1988,Summer yeld,WHO88,1,-1,14
MYRTL,1967,Naïve,,0,0,0
MYRTL,1968,Naïve,,0,0,1
MYRTL,1969,Naïve,,0,0,2
MYRTL,1970,Naïve,,0,0,3
MYRTL,1971,Naïve,MYR71,1,-1,4
MYRTL,1972,Summer yeld,MYR72,1,-1,5
MYRTL,1973,Milk,,0,0,6
MYRTL,1974,True yeld,MYR74,1,-1,7
MYRTL,1975,Milk,,0,-1,8
MYRTL,1976,True yeld,MYR76,1,-1,9
NAI93,1993,Naïve,,0,0,0
NAI93,1994,Naïve,,0,0,1
NAI96,1996,Naïve,,0,0,0
NAI96,1997,Naïve,,0,0,1
NAI96,1998,Naïve,,0,-1,2
NAI96,1999,Naïve,KIV99,1,-1,3
NAI98,1998,Naïve,,0,0,0
NAK89,1989,Naïve,,0,0,0
NAK89,1990,Naïve,,0,0,1
NAK89,1991,Naïve,,0,-1,2
NAK89,1992,Naïve,,0,-1,3
NAK89,1993,Naïve,NAI93,1,-1,4
NAK89,1994,Milk,NAI94,1,-1,5
NAK89,1995,Milk,NAI95,1,-1,6
NAK89,1996,Milk,NAI96,1,-1,7
NAK89,1997,Milk,NAI97,1,-1,8
NAK89,1998,Milk,NAI98,1,-1,9
NAK89,1999,Winter yeld,,0,0,10
NAK90,1990,Naïve,,0,0,0
NAK90,1991,Naïve,,0,0,1
NAK90,1992,Naïve,,0,-1,2
NAK90,1993,Naïve,,0,-1,3
NAK90,1994,Naïve,TKN94,1,0,4
NAK90,1995,Milk,TKN95,1,-1,5
NAK90,1996,Milk,,0,-1,6
NAK90,1997,True yeld,TKN97,1,-1,7
NAK90,1998,Milk,TKN98,1,-1,8
NAK90,1999,Milk,TKN99,1,0,9
NAK90,2000,Milk,,0,0,10
NANEA,2019,Naïve,,0,0,
NANEA,2020,Naïve,NNE20,1,-1,
NANEA,2021,Winter yeld,NNE21,1,-1,
NAR21,2021,Naïve,,0,0,0
NAR21,2022,Naïve,,0,0,1
NAR21,2023,Naïve,,0,-1,2
NAS23,2023,Naïve,,0,0,0
NAU18,2018,Naïve,,0,0,0
NAU18,2019,Naïve,,0,0,1
NAU18,2020,Naïve,,0,-1,2
NAU18,2021,Naïve,,0,-1,3
NAU18,2022,Naïve,,0,-1,4
NAU18,2023,Naïve,,0,-1,5
NAU20,2020,Naïve,,0,0,0
NAU20,2021,Naïve,,0,0,1
NAU20,2022,Naïve,,0,-1,2
NAU20,2023,Naïve,,0,-1,3
NAV08,2008,Naïve,,0,0,0
NAV08,2009,Naïve,,0,0,1
NAV08,2010,Naïve,,0,-1,2
NAV08,2011,Naïve,,0,-1,3
NAV08,2012,Naïve,ZAP12,1,-1,4
NAV08,2013,Summer yeld,ZAP13,1,-1,5
NAV12,2012,Naïve,,0,0,0
NAV12,2013,Naïve,,0,0,1
NAV12,2014,Naïve,,0,-1,2
NAV12,2015,Naïve,PUE15,1,-1,3
NAV12,2016,Milk,PUE16,1,-1,4
NAV12,2017,Winter yeld,PUE17,1,-1,5
NAV12,2018,Milk,PUE18,1,-1,6
NAV12,2019,Milk,PUE19,1,-1,7
NAV12,2020,Milk,PUE20,1,-1,8
NAV12,2021,Milk,PUE21,1,-1,9
NAV12,2022,Milk,PUE22,1,-1,10
NAV12,2023,Milk,PUE23,1,-1,11
NAV13,2013,Naïve,,0,0,0
NAV14,2014,Naïve,,0,0,0
NAV14,2015,Naïve,,0,0,1
NAV14,2016,Naïve,,0,-1,2
NAV14,2017,Naïve,ZUN17,1,-1,3
NAV14,2018,Winter yeld,ZUN18,1,-1,4
NAV14,2019,Winter yeld,ZUN19,1,-1,5
NAV14,2020,Milk,ZUN20,1,-1,6
NAV14,2021,Milk,ZUN21,1,-1,7
NAV14,2022,Milk,ZUN22,1,-1,8
NAV14,2023,Milk,ZUN23,1,-1,9
NAV15,2015,Naïve,,0,0,0
NAV15,2016,Naïve,,0,0,1
NAV15,2017,Naïve,,0,-1,2
NAV15,2018,Naïve,YUM18,1,-1,3
NAV15,2019,Summer yeld,YUM19,1,-1,4
NAV15,2020,Milk,YUM20,1,-1,5
NAV15,2021,Milk,YUM21,1,-1,6
NAV15,2022,Milk,YUM22,1,-1,7
NAV15,2023,Milk,YUM23,1,-1,8
NAV18,2018,Naïve,,0,0,0
NAV18,2019,Naïve,,0,0,1
NAV18,2020,Naïve,,0,-1,2
NAV18,2021,Naïve,NAR21,1,-1,3
NAV18,2022,Milk,NAR22,1,-1,4
NAV18,2023,Milk,NAR23,1,0,5
NAV19,2019,Naïve,,0,0,0
NAV19,2020,Naïve,,0,0,1
NAV19,2021,Naïve,,0,-1,2
NAV19,2022,Naïve,,0,0,3
NAV19,2023,Naïve,WYO23,1,-1,4
NAV20,2020,Naïve,,0,0,0
NAV20,2021,Naïve,,0,0,1
NAV20,2022,Naïve,,0,0,2
NEB01,2001,Naïve,,0,0,0
NEB09,2009,Naïve,,0,0,0
NEC05,2005,Naïve,,0,0,0
NEC05,2006,Naïve,,0,0,1
NEC05,2007,Naïve,,0,-1,2
NEC05,2008,Naïve,,0,-1,3
NEC05,2009,Naïve,,0,-1,4
NEC05,2010,Naïve,PEA10,1,-1,5
NEC05,2011,Milk,,0,-1,6
NEC05,2012,True yeld,PEA12,1,-1,7
NEC05,2013,Summer yeld,PEA13,1,-1,8
NEC08,2008,Naïve,,0,0,0
NEC08,2009,Naïve,,0,0,1
NEC08,2010,Naïve,,0,-1,2
NEC08,2011,Naïve,,0,-1,3
NEC08,2012,Naïve,HNY12,1,-1,4
NEC08,2013,Milk,,0,-1,5
NEC08,2014,True yeld,HNY14,1,-1,6
NEC08,2015,Milk,,0,-1,7
NEC08,2016,True yeld,HNY16,1,0,8
NEC08,2017,Summer yeld,HNY17,1,-1,9
NEC10,2010,Naïve,,0,0,0
NEC10,2011,Naïve,,0,0,1
NEC10,2012,Naïve,,0,-1,2
NEC12,2012,Naïve,,0,0,0
NEC12,2013,Naïve,,0,0,1
NEC12,2014,Naïve,,0,-1,2
NEC12,2015,Naïve,,0,-1,3
NEC12,2016,Naïve,RES16,1,0,4
NEC12,2017,Milk,,0,-1,5
NEC12,2018,True yeld,RES18,1,0,6
NEL81,1981,Naïve,,0,-1,0
NEL81,1982,Naïve,,0,0,1
NEL81,1983,Naïve,,0,-1,2
NEL81,1984,Naïve,,0,-1,3
NEL81,1985,Naïve,,0,0,4
NEP96,1996,Naïve,,0,0,0
NEP96,1997,Naïve,,0,0,1
NEP96,1998,Naïve,,0,-1,2
NEP96,1999,Naïve,,0,-1,3
NET01,2001,Naïve,,0,0,0
NET02,2002,Naïve,,0,0,0
NET02,2003,Naïve,,0,0,1
NET02,2004,Naïve,,0,-1,2
NET02,2005,Naïve,,0,-1,3
NET02,2006,Naïve,VES06,1,-1,4
NET02,2007,Milk,VES07,1,-1,5
NET02,2008,Milk,VES08,1,-1,6
NET02,2009,Milk,VES09,1,-1,7
NET02,2010,Summer yeld,VES10,1,-1,8
NET02,2011,Milk,,0,-1,9
NET02,2012,True yeld,VES12,1,-1,10
NET02,2013,Milk,VES13,1,-1,11
NET02,2014,Winter yeld,VES14,1,-1,12
NET02,2015,Summer yeld,VES15,1,-1,13
NET02,2016,Milk,VES16,1,-1,14
NET02,2017,Summer yeld,VES17,1,-1,15
NET02,2018,Summer yeld,VES18,1,0,16
NET06,2006,Naïve,,0,0,0
NET98,1998,Naïve,,0,0,0
NET99,1999,Naïve,,0,0,0
NET99,2000,Naïve,,0,0,1
NET99,2001,Naïve,,0,-1,2
NET99,2002,Naïve,,0,-1,3
NET99,2003,Naïve,,0,-1,4
NET99,2004,Naïve,BUM04,1,-1,5
NET99,2005,Winter yeld,,0,-1,6
NET99,2006,True yeld,BUM06,1,-1,7
NET99,2007,Milk,BUM07,1,-1,8
NET99,2008,Summer yeld,BUM08,1,-1,9
NET99,2009,Summer yeld,BUM09,1,-1,10
NIA18,2018,Naïve,,0,0,0
NIA23,2023,Naïve,,0,0,0
NIC84,1984,Naïve,,0,0,0
NOB76,1976,Naïve,,0,0,0
NOB76,1977,Naïve,,0,0,1
NOB76,1978,Naïve,,0,-1,2
NOB76,1979,Naïve,,0,-1,3
NOB76,1980,Naïve,NON80,1,-1,4
NOB76,1981,Winter yeld,,0,-1,5
NOB76,1982,True yeld,NON82,1,-1,6
NOB76,1983,Winter yeld,NON83,1,-1,7
NOB76,1984,Summer yeld,NON84,1,-1,8
NOB76,1985,Milk,NON85,1,-1,9
NOB76,1986,Winter yeld,NON86,1,-1,10
NOB76,1987,Milk,NON87,1,-1,11
NOB76,1988,Winter yeld,NON88,1,-1,12
NOB76,1989,Summer yeld,NON89,1,0,13
NOB77,1977,Naïve,,0,0,0
NON86,1986,Naïve,,0,0,0
NON86,1987,Naïve,,0,0,1
NON86,1988,Naïve,,0,-1,2
NON86,1989,Naïve,,0,-1,3
NON86,1990,Naïve,DOO90,1,-1,4
NON88,1988,Naïve,,0,0,0
NOS07,2007,Naïve,,0,0,0
NOS07,2008,Naïve,,0,0,1
NOT89,1989,Naïve,,0,0,0
NOTCH,1983,Naïve,,0,0,0
NOTCH,1984,Naïve,,0,0,1
NOTCH,1985,Naïve,,0,0,2
NOTCH,1986,Naïve,,0,0,3
NOTCH,1987,Naïve,,0,0,4
NOTCH,1988,Naïve,,0,0,5
NOTCH,1989,Naïve,NOT89,1,0,6
NOTCH,1990,Winter yeld,,0,0,7
NOTCH,1991,True yeld,NOT91,1,-1,8
NUC78,1978,Naïve,,0,0,0
NUC81,1981,Naïve,,0,0,0
NUC81,1982,Naïve,,0,0,1
NUC81,1983,Naïve,,0,-1,2
NUC81,1984,Naïve,,0,-1,3
NUC81,1985,Naïve,,0,-1,4
NUC81,1986,Naïve,LUC86,1,-1,5
NUC85,1985,Naïve,,0,0,0
NUT02,2002,Naïve,,0,0,0
NUT02,2003,Naïve,,0,0,1
NYM98,1998,Naïve,,0,0,0
NYM98,1999,Naïve,,0,0,1
NYM98,2000,Naïve,,0,0,2
NYM98,2001,Naïve,DMS01,1,0,3
OAT87,1987,Naïve,,0,0,0
OAT87,1988,Naïve,,0,0,1
OAT87,1989,Naïve,,0,-1,2
OAT87,1990,Naïve,,0,-1,3
OAT87,1991,Naïve,,0,-1,4
OAT87,1992,Naïve,POR92,1,-1,5
OAT90,1990,Naïve,,0,0,0
OAT90,1991,Naïve,,0,0,1
OAT90,1992,Naïve,,0,-1,2
OAT90,1993,Naïve,,0,-1,3
OAT90,1994,Naïve,SKI94,1,-1,4
OAT90,1995,Milk,SKI95,1,-1,5
OAT90,1996,Summer yeld,,0,-1,6
OAT90,1997,True yeld,SKI97,1,-1,7
OAT90,1998,Milk,SKI98,1,0,8
OAT94,1994,Naïve,,0,0,0
OAT94,1995,Naïve,,0,0,1
OAT94,1996,Naïve,,0,-1,2
OAT94,1997,Naïve,,0,-1,3
OAT94,1998,Naïve,BNN98,1,-1,4
OAT94,1999,Summer yeld,BNN99,1,-1,5
OAT94,2000,Winter yeld,BNN00,1,-1,6
OAT94,2001,Summer yeld,BNN01,1,-1,7
OAT94,2002,Summer yeld,BNN02,1,-1,8
OAT94,2003,Summer yeld,BNN03,1,-1,9
OAT94,2004,Milk,BNN04,1,-1,10
OCC84,1984,Naïve,,0,0,0
OCC84,1985,Naïve,,0,0,1
OCC84,1986,Naïve,,0,-1,2
OCC85,1985,Naïve,,0,0,0
OCC85,1986,Naïve,,0,0,1
OCC85,1987,Naïve,,0,-1,2
OCC85,1988,Naïve,,0,-1,3
OCC85,1989,Naïve,ALC89,1,0,4
OCC85,1990,Milk,,0,0,5
OCC85,1991,True yeld,ALC91,1,-1,6
OCC88,1988,Naïve,,0,0,0
OCC88,1989,Naïve,,0,0,1
OCC88,1990,Naïve,,0,-1,2
OCC88,1991,Naïve,,0,-1,3
OCC89,1989,Naïve,,0,0,0
OCC89,1990,Naïve,,0,0,1
OCC89,1991,Naïve,,0,0,2
OCC89,1992,Naïve,SAU92,1,0,3
OCC89,1993,Milk,,0,0,4
OCC89,1994,True yeld,SAU94,1,0,5
OCC89,1995,Milk,SAU95,1,0,6
OCC89,1996,Milk,SAU96,1,0,7
OCC89,1997,Milk,,0,-1,8
OCC89,1998,True yeld,SAU98,1,0,9
OCC89,1999,Milk,SAU99,1,0,10
OCC89,2000,Winter yeld,SAU00,1,0,11
OCC92,1992,Naïve,,0,0,0
OCC92,1993,Naïve,,0,0,1
OCH85,1985,Naïve,,0,0,0
OCH85,1986,Naïve,,0,0,1
OCH85,1987,Naïve,,0,-1,2
OCH85,1988,Naïve,CRO88,1,-1,3
OCH85,1989,Winter yeld,,0,-1,4
OCH85,1990,True yeld,CRO90,1,-1,5
OCH85,1991,Milk,,0,-1,6
OCH85,1992,True yeld,CRO92,1,-1,7
OCH87,1987,Naïve,,0,0,0
OCH87,1988,Naïve,,0,0,1
OCH87,1989,Naïve,,0,-1,2
OCH87,1990,Naïve,,0,-1,3
OCH87,1991,Naïve,SRL91,1,-1,4
OCH87,1992,Milk,SRL92,1,-1,5
OCH90,1990,Naïve,,0,0,0
OCH90,1991,Naïve,,0,0,1
OCH90,1992,Naïve,,0,-1,2
OCH90,1993,Naïve,,0,-1,3
OCH90,1994,Naïve,TRT94,1,-1,4
OCH90,1995,Winter yeld,TRT95,1,-1,5
OCH90,1996,Milk,TRT96,1,-1,6
OCH90,1997,Summer yeld,TRT97,1,-1,7
OCH90,1998,Milk,TRT98,1,-1,8
OCH90,1999,Milk,,0,-1,9
OCH90,2000,True yeld,TRT00,1,-1,10
OCH90,2001,Milk,,0,-1,11
OCH90,2002,True yeld,TRT02,1,-1,12
OCH90,2003,Milk,TRT03,1,-1,13
OCH90,2004,Milk,,0,-1,14
OCH90,2005,True yeld,TRT05,1,-1,15
OCH94,1994,Naïve,,0,0,0
OCH96,1996,Naïve,,0,0,0
OCH96,1997,Naïve,,0,0,1
OCH96,1998,Naïve,,0,-1,2
OCH96,1999,Naïve,CRM99,1,-1,3
OCH96,2000,Milk,,0,-1,4
OCH96,2001,True yeld,CRM01,1,-1,5
OCH96,2002,Milk,,0,-1,6
OCH96,2003,True yeld,CRM03,1,-1,7
OCH96,2004,Milk,,0,-1,8
OCH96,2005,True yeld,CRM05,1,-1,9
OCH96,2006,Milk,,0,-1,10
OCH96,2007,True yeld,CRM07,1,-1,11
OCH96,2008,Milk,,0,-1,12
ONY08,2008,Naïve,,0,0,0
ONY09,2009,Naïve,,0,0,0
ONY13,2013,Naïve,,0,0,0
ONY13,2014,Naïve,,0,0,1
ONY13,2015,Naïve,,0,-1,2
ONY13,2016,Naïve,,0,-1,3
ONY13,2017,Naïve,CAB17,1,-1,4
ONY15,2015,Naïve,,0,0,0
ONY15,2016,Naïve,,0,0,1
ONY15,2017,Naïve,,0,-1,2
ONY15,2018,Naïve,,0,-1,3
ONY15,2019,Naïve,BYL19,1,-1,4
ONY15,2020,Milk,,0,-1,5
ONY15,2021,True yeld,BYL21,1,-1,6
ONY16,2016,Naïve,,0,0,0
ONY16,2017,Naïve,,0,0,1
ONY16,2018,Naïve,,0,-1,2
ONY16,2019,Naïve,,0,-1,3
ONY16,2020,Naïve,CCY20,1,-1,4
ONY16,2021,Milk,CCY21,1,-1,5
ONY16,2022,Milk,CCY22,1,-1,6
ONY16,2023,Milk,CCY23,1,-1,7
ONY17,2017,Naïve,,0,0,0
ONY20,2020,Naïve,,0,0,0
ONY20,2021,Naïve,,0,0,1
ONY20,2022,Naïve,,0,-1,2
ONY20,2023,Naïve,JET23,1,-1,3
OPA01,2001,Naïve,,0,0,0
OPA03,2003,Naïve,,0,0,0
OPA03,2004,Naïve,,0,0,1
OPA03,2005,Naïve,,0,-1,2
OPA03,2006,Naïve,,0,-1,3
OPA03,2007,Naïve,LEX07,1,-1,4
OPA04,2004,Naïve,,0,0,0
OPA06,2006,Naïve,,0,0,0
OPA07,2007,Naïve,,0,0,0
OPA07,2008,Naïve,,0,0,1
OPA07,2009,Naïve,,0,-1,2
OPA07,2010,Naïve,,0,-1,3
OPA07,2011,Naïve,,0,-1,4
OPA07,2012,Naïve,,0,-1,5
OPA07,2013,Naïve,BIJ13,1,-1,6
OPA07,2014,Winter yeld,,0,-1,7
OPA07,2015,True yeld,,0,-1,8
OPA07,2016,True yeld,BIJ16,1,-1,9
OPA08,2008,Naïve,,0,0,0
OPA08,2009,Naïve,,0,0,1
OPA08,2010,Naïve,,0,-1,2
OPA08,2011,Naïve,,0,-1,3
OPA08,2012,Naïve,AME12,1,-1,4
OPA08,2013,Summer yeld,AME13,1,-1,5
OPA08,2014,Milk,,0,-1,6
OPA08,2015,True yeld,AME15,1,-1,7
OPA08,2016,Milk,AME16,1,-1,8
OPA08,2017,Winter yeld,,0,-1,9
OPA08,2018,True yeld,AME18,1,-1,10
OPA08,2019,Milk,,0,-1,11
OPA08,2020,True yeld,AME20,1,-1,12
OPA08,2021,Milk,,0,-1,13
OPA08,2022,True yeld,AME22,1,-1,14
OPA08,2023,Summer yeld,AME23,1,-1,15
OPA10,2010,Naïve,,0,0,0
OPA99,1999,Naïve,,0,0,0
OPA99,2000,Naïve,,0,0,1
OPA99,2001,Naïve,,0,-1,2
OPA99,2002,Naïve,,0,-1,3
OPA99,2003,Naïve,,0,-1,4
OPA99,2004,Naïve,STB04,1,-1,5
OPE87,1987,Naïve,,0,0,0
OPE87,1988,Naïve,,0,0,1
OPE87,1989,Naïve,,0,0,2
OPE87,1990,Naïve,,0,-1,3
OPE87,1991,Naïve,TOS91,1,-1,4
OPE87,1992,Winter yeld,,0,-1,5
OPE87,1993,True yeld,TOS93,1,-1,6
OPE87,1994,Milk,,0,-1,7
OPE87,1995,True yeld,,0,-1,8
OPE87,1996,True yeld,TOS96,1,-1,9
OPE87,1997,Milk,,0,-1,10
OPE87,1998,True yeld,TOS98,1,-1,11
OPE87,1999,Milk,,0,-1,12
OPE87,2000,True yeld,TOS00,1,-1,13
OPE87,2001,Milk,,0,-1,14
OPE87,2002,True yeld,,0,0,15
ORA07,2007,Naïve,,0,0,0
ORA09,2009,Naïve,,0,0,0
ORA09,2010,Naïve,,0,0,1
ORC95,1995,Naïve,,0,0,0
ORC95,1996,Naïve,,0,0,1
ORC95,1997,Naïve,,0,-1,2
ORC95,1998,Naïve,,0,-1,3
ORC95,1999,Naïve,,0,-1,4
ORC95,2000,Naïve,HEL00,1,-1,5
ORC95,2001,Milk,HEL01,1,-1,6
ORC95,2002,Winter yeld,,0,-1,7
ORC95,2003,True yeld,HEL03,1,-1,8
ORC95,2004,Winter yeld,,0,-1,9
ORC95,2005,True yeld,HEL05,1,-1,10
ORC95,2006,Milk,,0,-1,11
ORC95,2007,True yeld,HEL07,1,-1,12
ORC95,2008,Winter yeld,,0,-1,13
ORC97,1997,Naïve,,0,0,0
ORC97,1998,Naïve,,0,0,1
ORC97,1999,Naïve,,0,-1,2
ORC97,2000,Naïve,,0,-1,3
ORC97,2001,Naïve,TWA01,1,-1,4
ORP92,1992,Naïve,,0,0,0
ORP92,1993,Naïve,,0,0,1
ORP92,1994,Naïve,,0,-1,2
ORP92,1995,Naïve,,0,-1,3
ORP92,1996,Naïve,PRT96,1,-1,4
ORP92,1997,Milk,PRT97,1,-1,5
ORP92,1998,Milk,,0,-1,6
ORP92,1999,True yeld,PRT99,1,-1,7
ORY07,2007,Naïve,,0,0,0
ORY07,2008,Naïve,,0,0,1
ORY07,2009,Naïve,,0,-1,2
ORY07,2010,Naïve,,0,-1,3
ORY07,2011,Naïve,,0,-1,4
ORY07,2012,Naïve,,0,-1,5
ORY07,2013,Naïve,,0,-1,6
ORY07,2014,Naïve,,0,-1,7
ORY07,2015,Naïve,LEA15,1,-1,8
ORY07,2016,Milk,LEA16,1,-1,9
ORY07,2017,Winter yeld,,0,-1,10
ORY07,2018,True yeld,,0,-1,11
ORY07,2019,True yeld,,0,-1,12
ORY07,2020,True yeld,LEA20,1,-1,13
ORY07,2021,Milk,,0,-1,14
ORY07,2022,True yeld,,0,-1,15
ORY07,2023,True yeld,,0,-1,16
ORY16,2016,Naïve,,0,0,0
OTA71,1971,Naïve,,0,0,0
OTA71,1972,Naïve,,0,-1,1
OTA71,1973,Naïve,,0,0,2
OTA72,1972,Naïve,,0,0,0
OTA72,1973,Naïve,,0,0,1
OTA72,1974,Naïve,,0,-1,2
OTA72,1975,Naïve,OTC75,1,-1,3
OTA72,1976,Milk,OTC76,1,-1,4
OTA78,1978,Naïve,,0,0,0
OTA78,1979,Naïve,,0,0,1
OTA78,1980,Naïve,,0,-1,2
OTA78,1981,Naïve,,0,-1,3
OTA78,1982,Naïve,,0,-1,4
OTA78,1983,Naïve,PRK83,1,-1,5
OTA80,1980,Naïve,,0,0,0
OTA80,1981,Naïve,,0,0,1
OTA80,1982,Naïve,,0,-1,2
OTA80,1983,Naïve,,0,-1,3
OTA80,1984,Naïve,,0,-1,4
OTA80,1985,Naïve,TIG85,1,-1,5
OTA80,1986,Summer yeld,TIG86,1,-1,6
OTA80,1987,Milk,,0,-1,7
OTA80,1988,True yeld,,0,-1,8
OTA80,1989,True yeld,TIG89,1,-1,9
OTA80,1990,Milk,,0,-1,10
OTA80,1991,True yeld,TIG91,1,-1,11
OTA80,1992,Summer yeld,TIG92,1,-1,12
OTA80,1993,Summer yeld,TIG93,1,-1,13
OTA80,1994,Milk,TIG94,1,0,14
OTA80,1995,Summer yeld,TIG95,1,-1,15
OTA80,1996,Summer yeld,TIG96,1,0,16
OTA85,1985,Naïve,,0,0,0
OTAGG,1966,Naïve,,0,0,0
OTAGG,1967,Naïve,,0,0,1
OTAGG,1968,Naïve,,0,0,2
OTAGG,1969,Naïve,COLLE,1,0,3
OTAGG,1970,Milk,OTA70,1,0,4
OTAGG,1971,Milk,OTA71,1,-1,5
OTAGG,1972,Milk,OTA72,1,-1,6
OTAGG,1973,Milk,,0,0,7
OTAGG,1974,True yeld,OTA74,1,-1,8
OTAGG,1975,Milk,OTA75,1,-1,9
OTAGG,1976,Milk,OTA76,1,-1,10
OTAGG,1977,Milk,OTA77,1,-1,11
OTAGG,1978,Milk,OTA78,1,-1,12
OTAGG,1979,Milk,OTA79,1,-1,13
OTAGG,1980,Summer yeld,OTA80,1,-1,14
OTAGG,1981,Milk,OTA81,1,-1,15
OTAGG,1982,Milk,,0,-1,16
OTAGG,1983,True yeld,OTA83,1,-1,17
OTAGG,1984,Summer yeld,OTA84,1,-1,18
OTAGG,1985,Summer yeld,OTA85,1,-1,19
OTT89,1989,Naïve,,0,0,0
OTT89,1990,Naïve,,0,0,1
OTT89,1991,Naïve,,0,-1,2
OTT89,1992,Naïve,,0,-1,3
OTT89,1993,Naïve,,0,0,4
OTT89,1994,Naïve,TGR94,1,0,5
OTT89,1995,Summer yeld,TGR95,1,0,6
OTT89,1996,Summer yeld,,0,0,7
OTT89,1997,True yeld,TGR97,1,-1,8
OTT89,1998,Summer yeld,TGR98,1,0,9
OTT89,1999,Summer yeld,,0,0,10
OTT89,2000,True yeld,,0,0,11
OTT89,2001,True yeld,,0,0,12
OUI21,2021,Naïve,,0,0,0
OUI21,2022,Naïve,,0,0,1
OUI21,2023,Naïve,,0,-1,2
OVA00,2000,Naïve,,0,0,0
OVA00,2001,Naïve,,0,0,1
